what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384671828403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384671900594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672081996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672086672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672088289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672090607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672093087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672143826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672163751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1384672179210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384672183054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1384672195411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384672200346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672217315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672224814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672243459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672274216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672274554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672274924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672275260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672275555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672275849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672276177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672276584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672277100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672277499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672278008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672278358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672278816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672279165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672279540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672279909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672280286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672280649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672286404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672356791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672437072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672468733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672469034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672469324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672478299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672484207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672487477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672489336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672492595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672509847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672516877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672517686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672519155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672521449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672526543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672527838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672528283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672529124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384672547050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672551963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1384672558662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384672565371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672566782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672567724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672570501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672573658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672583158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672781182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672784678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672797133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384672842336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384672887347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673090830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673102946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673110240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673121736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673129661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673135306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673144570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673145505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673147483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673151319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673164481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673195867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673201978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673202634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673205098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673208570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673220139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673226367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673229007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673240248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673246220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673248084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673248505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673254374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673273530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673276359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673281599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673285176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673287417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673290867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673296891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673299313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673305726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673308341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673310754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673314846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673317939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673319877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673326345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673329311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673331228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673334791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673338030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673341247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673357520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673361227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673363806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673368937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673374827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673377017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673386624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673388997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673391331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673398253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673402292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673404230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673418796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673452395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673463376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673476748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673534219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673561580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384673622910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384673626524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673629614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673631459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673633411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673636441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673642180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1384673652185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384673654589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673664305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673665362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673667358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673670129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673680294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673689959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673692917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673697473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673706827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673709543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673714358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673718785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673720445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673730436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673734206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673736451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673740057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673744825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673745920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673746376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673750526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673758495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673760828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673766856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673768900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673771139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673786510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673790844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673792478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673797267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673800524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673802362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673802869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673818959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673831435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673834066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673843859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673849884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673852261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673860212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673868375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673870183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673873284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384673878352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384673880364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673901878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673904337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673915729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673930259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673931973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673941262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673946393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673948419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673960751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673963583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673965535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673969848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673973845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673976167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673986527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384673990767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673992622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384673999690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674003734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674005828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674014473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674018820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674020647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674041627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384674064027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384674071697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674086162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674089116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674115601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384674121220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384674122925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674139704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674141891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674215347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674247724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674277260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674393404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674416794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674539064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674565654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674623497
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1384674657610
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1384674659020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674670755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674681129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674689802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384674705599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384674709369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674710312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674722027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674724343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674733942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674746262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674756005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674766082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674793957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674796863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674818184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674821789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384674891940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384674912562
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384674915621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674926155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674945936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384674992554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384675058383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384675112182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384675142631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384675155135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384675158395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384675196337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384675202397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384675202514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384675202658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384675202803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384675202938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384675203074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384675203230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384675212771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384675271347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384675282189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384675286408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384675344527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384675346324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384675346806
