what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718822046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718824813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718825047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718943458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384718953351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718957195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718962255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718965979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718968753
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384718989330
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1384718989811
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1384718989888
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1384718995011
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384719002692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384719031142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384719083864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384719145016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384719162747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384719172781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384719190999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384719195565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384719982168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384719994397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384720009099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384720020610
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1384720053050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384720070835
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384720073863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384720121396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384720123936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384720126806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384720135737
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384720135755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384720144625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384720175893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384720905277
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384720912291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384720927024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384720930433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384720933807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384720935912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384720995820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1384721005781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384721011991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384721013471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384721016940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384721213232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384721230885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384721233777
